v0,v1,v2,fValue
4.4764120473757885,158.67474632126803,199.9569680115177,65215.31021582849
9.578289278709027,159.57480876866336,199.4878283432942,65408.95750286519
5.616899526750951,159.587634935761,198.52301054148356,64966.98778385008
9.661064605493127,159.55360348994594,198.82233145322692,65121.35799962319
7.87514628897205,159.98209593851087,199.8970280358268,65620.11740528054
2.6456984440111455,158.69855255759308,199.79884883425845,65148.0598710198
6.7271916833345,159.10327387549887,199.0283641311765,64985.0156125519
8.576613796516977,159.56518022626383,198.36281998411647,64936.95976979361
8.807066020009861,159.02049955515022,199.50809505320342,65195.12435806577
4.002539095756294,159.62199260414832,192.5698892693883,62614.6190111513
8.24222390800519,157.09654086960487,199.3929702033126,64533.93232425632
9.370176813795133,158.89726323330413,199.78278380442433,65276.121509765486
5.8774270083700575,154.9680872902594,199.65878886817427,63931.72884750004
8.756223776180592,158.8329780113109,199.66742909297164,65201.25545069296
7.265877018816622,157.63154632038163,199.6632704458059,64808.87283139283
9.235655959356338,159.92046088842815,199.3434317111565,65423.51695716816
5.960907125376901,152.36233892842634,199.0054670826351,62869.78349844403
8.290439853063571,159.25113785416548,198.19170712330154,64738.61291774122
7.274409257677272,159.00427683820493,199.96501237911414,65333.05520525618
9.59236745548788,159.04589883721843,199.672438440131,65290.15245447581
5.877060654892054,159.51183024435647,199.72767807802688,65403.91751608861
1.808060101583146,159.87451651715853,198.94412050314352,65151.88604889327
6.653014801494511,158.86609489989132,199.18819525179595,64983.90839646567
6.817177982316062,159.32468157097097,199.7653901186904,65366.499053569016
6.620661628202365,159.247197243478,199.83566482320109,65369.754673560325
4.723688794429325,159.74095703718487,198.0286641870905,64777.21371941204
8.642569086259376,158.19592654307763,199.7756247838994,65042.25881838083
5.248753758675432,156.23770547576737,199.04134131266375,64074.71102835315
8.955793435341091,159.55329207765564,198.67529387458524,65043.68297998886
8.66994251148985,159.36464407187117,198.66186671843928,64985.47087099606
9.639998055026044,158.70303486201908,197.31087524932678,64254.17924990442
8.789787123242501,159.88537435794316,197.8476371855147,64798.533142148735
4.362303103532918,159.92115097300882,198.61937523706501,65078.46432995899
8.79820482668618,158.23895395313,199.61555547680425,64997.14674020989
9.31031293251203,159.55814579885777,197.70307984843762,64677.93670094941
8.145774890343565,157.50578542978258,198.55698049528317,64342.5693908445
6.034561772716934,158.69989866313907,199.40777173393334,65017.231722322154
9.849234491850257,157.56010984010692,198.767206012358,64462.9751875531
4.215745926464617,159.30535089143933,198.36615396965098,64783.03815430044
7.5275418595276,158.93033306855193,199.83788855903106,65276.24405275287
4.3446075033156175,158.8944170229061,198.93664655545953,64860.60394953278
4.750913536126383,158.21554161074422,199.80721071470526,65001.92689267685
8.439511468850737,158.68345371524325,199.96361638238935,65270.71875556937
7.1710344525623935,159.1133217058907,199.41394925058668,65160.638754499545
4.350496561402825,158.6417729382355,199.15352418545055,64884.75893053218
8.840429408762827,158.82133509449235,199.36245292333774,65074.53496611603
8.928689887383129,157.00105593710958,199.12916142132013,64385.57951653029
5.550302364193026,159.0692471799604,199.63212198905927,65223.99942601657
6.142215660883546,158.96828380202163,199.81775197892915,65245.57805052997
1.69402945359029,158.3286882765966,198.74714838998204,64609.64126509577
9.087611808438137,158.2288393393761,199.93158734909102,65102.65124294257
6.81029900833543,158.5525959319249,199.82376035134115,65146.130874751994
8.58127758619505,159.4850099606338,199.61071748984781,65409.90137388678
9.326232344748103,158.92591021039013,199.77260877645134,65277.77586096643
5.754297813246231,159.9881686052952,199.97334494110862,65628.56225380521
3.2907691812639417,157.9707109060449,197.9911442937565,64178.78589694112
4.773773673813988,159.73144709841105,198.99984687281932,65157.538046872774
3.514963389307465,159.27038170542872,199.86336936129558,65359.472907900046
9.770096860980578,159.7628566688488,199.7107530373622,65534.38478524803
5.107648084301574,156.34719273582766,199.9317628465634,64462.08342863279
8.898346734918642,159.8563526015503,199.62407827841963,65505.893892569315
9.25064704623076,158.4054356499853,199.24482100769012,64914.3566798407
6.418669282265732,157.93369842125895,199.67748300888385,64889.32770363757
6.244937734757634,158.7625763139197,198.49024060107863,64681.80431522064
4.73248826457848,159.81916328119814,199.52055658609686,65409.81851160918
8.757550003438949,159.45085838419834,198.60999103351116,64993.95784181544
7.602121594414776,159.84340869615409,198.8900603326131,65189.729347830944
9.002982242409047,159.06334872434587,199.12305453747587,65035.819971762554
8.010847831470615,158.8279236485223,199.6005838856819,65154.26506573118
6.648221904540431,158.83808851014862,198.54848542480022,64735.489211720094
5.520114482029617,159.09586697935706,199.85563710260757,65309.761762594586
8.3963575474827,159.97912010756573,199.75412459840823,65593.30833234907
9.62447035762297,158.1945568304323,199.66338414738289,65022.473743488285
4.065100865466102,159.38394090755992,199.86458889879805,65387.307749549116
9.364912255996723,159.59658484496038,198.07636439524785,64828.9701961744
2.421034159007743,159.2618443285701,198.90508279855294,64964.6923990358
8.419119541150351,159.72263695431957,197.98700904218933,64811.53846856811
9.021703102277625,157.61419101719383,199.01509350468422,64548.30417512255
8.437856662856861,159.79368528436552,197.9694934971499,64823.85963512279
7.755667770699815,157.81753467718966,199.47825164958678,64793.53112533945
4.6025083298572085,158.94746833692167,199.7008829287675,65197.497101318266
9.591514906505711,156.06414722150325,199.8858979009481,64424.042286583965
6.487265110321048,159.1223629157492,199.5973349373621,65242.075309011736
5.752359443228304,159.18322772785672,197.21463204382894,64289.57506203948
7.900447064095652,159.85280656265164,198.42721292065326,65013.54173951315
9.101257771870614,159.48272269737205,199.8566552900701,65485.94114719637
7.78929839103121,158.81297325440096,199.0036931835423,64898.40777049229
8.662539818357438,159.5567156462744,199.65343696096528,65445.17638115051
9.270916933256892,159.7592859576735,198.98931317212023,65226.47598913336
8.31901063468244,158.66035667316663,199.9951815793577,65269.932751500055
8.55774792323054,159.6019497780888,198.6276643247007,65053.28464617553
8.478490054788129,159.76054559444344,199.7265503882104,65526.726405229725
8.257741123808797,159.69552510993879,199.80577493055097,65523.60808869533
9.104789239266783,158.70496320278912,198.7137512043495,64784.45786055886
4.353684855028603,158.16692052620357,199.75656333657102,64969.07903588846
6.734969684458933,156.4983875345436,197.31088558833372,63513.36607940514
7.842016607667823,159.56756509810458,199.87349978509576,65499.36440170871
1.2822744558187908,159.06772466646896,196.03618697764531,63747.535015185415
9.896416634890372,159.02549488456984,199.70130534186143,65282.84274223432
8.211773161445585,159.89642036783573,199.02751332693606,65256.063807593484
4.373799949269718,159.67143133184058,199.77039497312512,65462.78495197024
5.717352550494117,159.50175595480061,199.7542740149676,65417.036083582556
9.28963082082142,159.52979691593666,199.68129024295976,65455.14499914982
8.239433550184087,157.66947437633195,199.45323474922063,64752.89869931242
4.972673944462002,158.8800715734714,199.19872993759373,64957.426942243495
8.588696484384833,159.68899241843943,199.19460781094315,65291.64814870797
3.4197104020744336,158.8484844967576,197.98287468469024,64464.76568440374
6.890871228686515,159.0126026647819,199.14614151561892,64997.896777284106
9.457576858242303,159.80823376803303,199.49777600886964,65473.54800516726
9.924623387907843,159.0244186042317,199.561447557836,65232.517282504305
7.5248179002313655,159.00390314345657,199.78856728474412,65281.81778353262
8.487510450000665,159.91614870963897,199.01615319695654,65274.01843428893
7.925644433743638,159.6484427113476,199.97642990417836,65558.15143322528
7.843700328980771,159.58009502909636,199.63351921292164,65420.76206152754
6.684513159480099,159.96366068143348,196.39610537793558,64236.68865824825
7.138187988061917,159.86390053426493,198.27255162440517,64937.81468107437
9.35476320489569,158.7968182454011,199.96678074434476,65314.089390465175
4.856866383312948,159.50857888916565,199.50409327754832,65312.2199865418
7.622543860698087,159.35528907594258,199.80005437779838,65412.50239857726
9.21525700218324,159.16371013401417,198.15518853086837,64700.54961917147
9.330595462906325,159.51916670717998,199.30740412378296,65305.1728720443
4.345422815462725,159.57843919832655,199.95802040765943,65502.1694066751
9.641612186238252,159.01654917943947,199.76423869503162,65310.43108518442
9.844992757562782,159.8564707205211,198.7397847386503,65167.33627284403
9.117163466675194,159.2887198062994,199.65644531353686,65349.25896100252
8.454856066805526,157.44629456450303,199.10598694687812,64545.187369148385
6.474341979273015,159.9386311411083,199.6978049179681,65535.32173858115
9.415866032045663,159.66498707486727,199.8922755934137,65574.41909723735
7.3876609618555005,158.38448884039477,199.9206836861548,65144.810381157244
5.517732065301857,159.82306849961876,199.92988121036873,65572.2774604228
7.701602135643641,158.88656329130865,197.90990781891497,64489.574680414175
8.566211938337021,159.1651286408145,199.96372563213473,65416.73192584426
6.749548421995363,159.97043584183066,198.7470503973214,65156.872513740236
2.156948184477246,157.9450685140898,199.07613335050107,64588.7970135358
7.2646825480193575,158.43894257673963,199.21678972840962,64881.126219375954
7.2224206729216105,159.46832241431187,199.0135320554456,65116.8096544592
7.126291392023356,159.1477039038315,199.49139067578628,65202.568600720355
7.514680152867401,159.27637570971194,198.69160359749475,64948.982146061855
